customer_id,invoice_month,monthly_kwh,bill_amount,tariff,concession,postcode
38850,2024-06,336.6986653522442,94.84,A1,0,6209
29995,2024-12,671.8395050833619,172.59,L1,0,6674
4725,2024-10,522.8651893611184,194.56,L3,0,6169
79690,2024-09,367.82503333744967,111.39,R3,0,6939
62504,2024-03,568.204077754201,213.51,L3,0,6761
23782,2024-07,496.1585205004713,125.01,M1,1,6977
51645,2024-11,611.3435078174463,157.56,R3,0,6352
16958,2024-01,465.09366441781737,129.83,L3,0,6598
98808,2024-06,471.7112955288338,174.35,R3,0,6429
67625,2024-12,439.81975163560367,119.45,M1,1,6360
65467,2024-01,477.91455566014173,181.88,A1,0,6613
3338,2024-10,449.7784140115287,112.16,R1,0,6777
8242,2024-12,831.2190653866993,263.48,R3,0,6442
44021,2024-10,325.549627827648,94.19,L3,1,6765
46051,2024-06,338.97028709728403,104.06,A1,0,6741
51494,2024-09,193.6572014212778,45.88,R1,0,6503
7595,2024-02,835.0164930824078,262.13,A1,0,6884
41609,2024-03,580.2312636314623,147.49,R1,0,6579
26954,2024-10,443.8932139349893,145.46,R1,0,6429
98035,2024-05,579.5576784348073,194.02,A1,0,6434
96802,2024-11,230.5489791870679,61.5,L1,0,6730
9109,2024-07,278.2985535685799,82.44,R1,0,6269
68533,2024-08,514.0860588928119,157.15,M1,0,6378
70670,2024-09,311.57175689479726,89.84,R1,0,6261
51514,2024-07,515.3549357730576,171.87,R1,0,6234
82104,2024-12,607.6222729072628,167.43,L1,0,6982
93359,2024-09,644.5855066643178,244.97,A1,0,6306
5571,2024-03,542.2605567606804,180.49,M1,0,6900
99764,2024-05,718.9468598424749,141.72,A1,0,6737
55514,2024-03,413.51116219713003,119.39,R1,0,6124
89426,2024-10,486.71357959831016,155.18,R1,0,6752
48977,2024-08,476.135671376862,152.68,R1,0,6467
29412,2024-09,436.9367077834678,105.9,R1,0,6937
84381,2024-03,639.1380812105729,184.84,A1,0,6120
29133,2024-10,372.8836446269704,145.78,M1,0,6476
67912,2024-02,746.5731956088497,197.26,L1,0,6273
52301,2024-07,516.3127915086395,194.76,R1,0,6549
67383,2024-09,484.8869370261025,120.03,A1,1,6009
43955,2024-07,812.7857983279871,321.18,L1,0,6648
4795,2024-05,565.1183539437187,196.06,M1,0,6663
57598,2024-01,610.6549484182852,233.78,R3,0,6990
36932,2024-08,587.4980429175723,166.76,K1,1,6974
43116,2024-01,689.4659338508393,222.61,R1,1,6562
44277,2024-03,415.3354181937828,127.02,M1,1,6705
23004,2024-11,733.9415568812896,224.93,R1,0,6757
76235,2024-09,572.462725288479,200.47,R1,1,6403
41945,2024-05,357.90998251249783,92.94,L1,0,6393
53951,2024-11,322.75782210112175,55.82,M1,1,6817
27327,2024-03,764.3741477368924,182.07,R3,1,6370
65450,2024-11,245.60348867050027,69.31,R1,1,6895
11011,2024-07,58.61734716726191,21.07,R3,0,6743
53307,2024-09,439.46049788128903,129.01,A1,1,6416
53418,2024-10,320.70729907039714,92.23,L1,0,6448
46997,2024-07,941.835057976158,214.81,M1,1,6659
55139,2024-06,503.3146331511638,141.52,A1,0,6001
34393,2024-01,663.3195391909601,184.58,A1,0,6950
32071,2024-01,1032.7898656291413,302.6,M1,0,6670
60809,2024-03,1203.644071934898,313.29,R1,0,6323
38871,2024-03,557.2423267570501,164.75,A1,0,6930
68029,2024-12,367.9354447426949,147.52,R3,0,6436
9206,2024-04,938.9216206056559,324.08,R3,0,6592
19943,2024-02,1105.807712414656,373.66,A1,0,6154
52729,2024-05,674.0700956869676,217.13,M1,0,6871
35324,2024-01,441.2730166034925,122.5,L1,0,6884
68771,2024-08,240.27775524686425,58.36,R1,0,6944
13834,2024-12,288.07058184768886,74.52,A1,0,6718
84316,2024-09,266.43480565571673,81.34,L1,0,6246
42494,2024-02,356.56392949734055,99.21,A1,0,6656
40303,2024-09,508.9303874189724,156.56,L3,0,6076
87087,2024-01,536.4565563152297,120.72,R1,0,6655
47926,2024-07,820.3511563970395,222.95,L1,1,6002
78978,2024-08,598.4387074824797,105.44,A1,0,6085
10268,2024-02,1004.5878030619286,319.93,R3,0,6753
25675,2024-06,611.4053720025532,189.4,L1,0,6217
10888,2024-05,682.0010924018262,172.55,M1,0,6110
94705,2024-11,574.0196150259621,141.79,A1,0,6797
5724,2024-05,882.7948625690337,250.82,A1,1,6253
95798,2024-06,539.1081289041767,169.69,L3,0,6408
28850,2024-04,824.6483007065043,241.77,R3,0,6079
11171,2024-12,437.0959253577812,154.45,A1,1,6309
62538,2024-12,388.09233292839116,117.89,A1,1,6348
58110,2024-04,845.3990597295574,318.45,R1,0,6340
68974,2024-08,869.8917108794842,274.85,A1,0,6161
18771,2024-09,821.9780017837783,240.32,R1,0,6375
76611,2024-12,409.6832730656091,111.16,A1,1,6232
8739,2024-01,490.2618017989976,164.61,A1,1,6657
97472,2024-10,417.1968542608975,143.71,A1,0,6757
78965,2024-12,466.9727769875769,154.42,A1,0,6576
49624,2024-01,479.3204835794154,133.46,R1,0,6923
47156,2024-01,670.23108566384,207.07,R1,0,6522
55336,2024-11,330.62315248062225,146.55,R3,0,6489
96390,2024-04,665.6512030398948,183.02,A1,0,6891
43008,2024-11,719.7207406788749,214.41,L1,0,6293
15314,2024-03,599.4320244796625,170.6,K1,0,6717
65135,2024-02,926.9275973159483,300.39,M1,0,6322
75380,2024-06,357.573732834044,112.69,M1,0,6770
59884,2024-10,621.8218525615799,129.06,R1,0,6040
63517,2024-12,226.22339068908133,62.89,R1,0,6456
79709,2024-06,582.4635904574245,197.89,R1,0,6527
65166,2024-04,540.2553226251159,144.03,R3,0,6241
74666,2024-02,735.0944756472493,243.72,L1,1,6455
92592,2024-04,706.0328388606202,201.31,L1,0,6170
56670,2024-05,483.63374410932124,112.1,M1,1,6818
2380,2024-12,492.1055796560425,133.4,R3,1,6381
23735,2024-09,362.89208141903106,106.34,L3,0,6634
98785,2024-06,865.0618254307124,262.12,M1,0,6214
64414,2024-01,707.341422698679,169.72,A1,0,6487
43438,2024-10,450.39602257476906,162.91,A1,0,6057
91827,2024-03,515.8381907989703,142.15,M1,0,6911
51708,2024-04,691.7911785600548,192.54,R1,0,6924
5656,2024-07,314.5604897137856,90.79,R1,0,6680
61371,2024-01,526.0041023297754,137.12,A1,0,6428
65836,2024-01,566.6115453944122,201.93,R3,0,6388
94545,2024-11,287.4167370961652,113.44,M1,0,6653
16165,2024-12,363.008061193685,123.6,R1,0,6713
38449,2024-12,665.481381145391,204.07,M1,1,6379
66488,2024-10,247.47246627771696,62.08,L1,0,6564
2474,2024-05,415.0048624849633,159.67,L1,0,6010
69038,2024-01,580.4566686992796,230.34,A1,0,6757
85469,2024-04,749.5593323526272,250.46,K1,0,6643
1267,2024-05,426.9502975797944,159.91,A1,0,6108
40086,2024-07,391.71303841354097,101.76,R3,1,6152
94700,2024-08,437.1588827834411,84.02,M1,0,6058
1159,2024-06,384.9684241299061,99.63,R1,1,6863
29992,2024-12,594.4335560967986,171.14,K1,1,6167
5118,2024-02,409.7716639516641,119.77,R1,0,6924
25875,2024-05,857.746687841357,231.02,R1,0,6986
29647,2024-10,603.3930016058499,162.33,R1,0,6961
88974,2024-06,553.9593377180097,133.73,L1,0,6449
40928,2024-02,475.76577438754293,100.76,M1,0,6376
99891,2024-07,544.4536776787597,126.49,M1,0,6675
19932,2024-07,466.33571625314164,109.23,K1,0,6064
74298,2024-06,624.4447569018971,191.65,M1,0,6087
83057,2024-04,415.3810786121332,126.98,R1,0,6696
59111,2024-02,639.4060944740827,187.46,K1,0,6042
73053,2024-10,208.91228781092732,61.88,A1,0,6777
77585,2024-04,828.7383905538948,222.0,R1,0,6046
72655,2024-06,713.0096694911813,272.19,R1,0,6289
44494,2024-08,590.1613958708623,170.84,L1,0,6505
67702,2024-07,129.71992093110504,42.75,R3,0,6284
52996,2024-07,443.9194997438806,155.99,K1,0,6064
76347,2024-04,682.5179147053957,255.52,A1,0,6385
6559,2024-06,768.2448738718003,222.12,K1,0,6238
32388,2024-03,490.98250875274823,120.78,A1,0,6897
30690,2024-07,548.276586290607,117.79,A1,0,6054
13043,2024-10,508.2122250600011,103.71,R3,0,6537
80924,2024-05,405.7287931738056,87.99,L1,1,6297
72110,2024-09,393.7908209757308,81.97,A1,0,6661
18116,2024-01,748.1847083761133,205.15,L3,0,6687
65438,2024-02,914.2800232789008,240.12,M1,0,6914
44329,2024-07,525.5353664459676,201.29,A1,0,6538
1140,2024-12,347.445324087791,111.69,R1,0,6751
82321,2024-10,639.4763170349938,150.01,R1,0,6185
21943,2024-02,572.7264198632604,197.43,K1,0,6305
719,2024-05,490.3732672419484,180.06,R3,0,6301
59158,2024-03,541.4559555497327,151.16,K1,0,6391
48745,2024-05,704.0895107594137,167.04,R1,0,6643
64589,2024-02,742.8920798514064,243.39,R1,0,6513
27525,2024-10,436.196698536891,150.35,R1,0,6947
86616,2024-01,641.8470959858387,173.84,M1,0,6806
87918,2024-11,560.4908767246297,147.43,R1,1,6945
94960,2024-12,920.0056590174648,251.18,K1,0,6295
11602,2024-09,215.23478052740364,54.15,K1,1,6825
20057,2024-01,768.9060712158141,201.62,A1,1,6758
4050,2024-11,420.99489189601746,113.58,L3,1,6025
83502,2024-12,916.4821425197118,196.54,L1,0,6236
78417,2024-12,636.0383947154954,145.75,R1,0,6398
58571,2024-06,344.1427687215471,92.98,R3,0,6186
91703,2024-03,758.3272713786631,219.19,R1,0,6585
95329,2024-11,693.6305250809343,217.56,M1,1,6490
37475,2024-01,716.728034904354,199.33,R3,0,6533
17384,2024-02,674.3797343297217,193.66,A1,0,6702
31705,2024-08,427.7998577738501,144.68,M1,0,6477
91862,2024-06,447.737664970579,150.68,A1,0,6962
4888,2024-11,364.51769761159693,102.85,M1,0,6442
97669,2024-09,456.373297110805,143.54,R3,0,6804
66263,2024-04,390.1448627108573,78.28,R1,1,6632
22145,2024-08,265.6211825306983,95.53,A1,0,6360
40669,2024-01,537.2687107406431,139.86,L1,0,6218
38851,2024-08,306.6033636810019,101.3,M1,0,6610
77490,2024-07,500.43129236423204,175.5,K1,0,6347
63912,2024-05,551.7988995452148,151.08,R1,0,6492
93648,2024-02,315.25423360400424,102.35,R1,0,6575
46065,2024-06,420.9416823279362,149.64,M1,0,6863
73016,2024-02,561.1368703080045,190.0,R1,1,6649
60829,2024-06,771.626153724896,137.06,A1,0,6830
42323,2024-07,426.3472374504703,120.51,R1,0,6699
61946,2024-10,838.699891577899,209.29,M1,0,6552
87176,2024-06,238.82988730630905,65.63,A1,0,6362
99839,2024-05,467.85902389426855,151.58,R1,0,6705
55365,2024-12,667.5039082464066,231.14,M1,0,6429
11666,2024-05,716.4149216079364,206.07,M1,0,6961
88248,2024-10,405.5943628769027,101.71,L1,1,6472
17184,2024-04,462.17002145664077,150.14,L1,0,6179
44780,2024-05,791.1811824000565,276.33,L1,0,6395
99045,2024-08,204.66311638914692,70.47,L1,0,6599
79088,2024-08,826.2226656123659,298.6,R1,0,6047
34666,2024-10,443.42189004098867,120.87,R1,0,6133
54267,2024-06,420.78363767844263,132.86,R1,0,6933
74353,2024-05,600.5957774258626,247.14,M1,0,6449
28906,2024-05,541.4090307084986,144.37,R1,0,6853
6401,2024-01,666.372673579192,185.42,R1,0,6782
93216,2024-09,437.4489302291845,127.96,L1,0,6516
71106,2024-06,485.362215430049,77.65,M1,0,6225
21846,2024-03,257.14362279233904,60.09,L1,0,6343
38372,2024-06,476.1932904889029,156.36,M1,0,6023
42178,2024-11,432.76530395800694,112.54,R3,0,6631
82377,2024-03,706.5770149392797,172.46,L3,0,6367
94812,2024-01,691.8907990283215,230.98,L1,0,6658
79010,2024-06,471.70932730540716,138.86,L1,0,6314
43953,2024-07,649.4707621079145,117.16,M1,0,6694
72929,2024-07,494.9081626796908,174.84,A1,1,6639
17868,2024-07,337.1534411148206,95.25,A1,0,6201
36362,2024-02,894.5552139790522,297.25,R3,0,6097
67936,2024-12,551.1718339858435,180.15,L1,0,6890
3555,2024-03,190.24869781839504,54.76,A1,0,6616
3165,2024-11,541.0207285792594,149.19,A1,0,6476
56966,2024-06,776.8910393388752,278.62,R1,0,6794
75366,2024-06,480.53537675684925,150.64,M1,0,6023
94268,2024-10,397.7560913561509,106.37,R3,0,6674
98594,2024-06,494.0705139864111,118.92,L1,0,6708
3967,2024-09,822.3201151677321,287.27,A1,0,6444
38444,2024-08,748.6708459772109,218.98,L3,0,6577
19956,2024-11,387.76177151751534,144.84,A1,0,6452
12910,2024-10,417.92026192561724,166.72,A1,1,6022
70114,2024-10,251.33926938155872,91.92,M1,1,6387
34573,2024-03,634.0568100996974,247.43,R3,0,6493
85588,2024-12,402.2605583687778,124.31,L1,0,6537
24863,2024-02,768.4821249105561,273.71,R1,0,6762
83066,2024-01,380.1053317466354,105.5,K1,1,6095
95168,2024-12,737.695813820364,253.7,A1,0,6245
15693,2024-12,1003.3580440733723,223.33,M1,0,6220
79055,2024-12,373.19295529318265,116.61,L3,0,6101
50845,2024-10,554.8941695440919,174.63,R3,0,6841
70197,2024-01,901.7807428032988,281.21,R1,1,6226
78434,2024-05,742.4232533800482,172.02,R1,0,6373
77863,2024-01,759.601498875438,242.51,L3,0,6018
85338,2024-04,932.5123572134349,188.56,R1,0,6938
40199,2024-01,713.7459198471412,275.15,M1,0,6823
54123,2024-07,378.5481643198264,140.1,M1,0,6706
46128,2024-07,401.5631766376614,123.14,R3,0,6018
50711,2024-10,371.28266670573925,124.62,A1,0,6179
88658,2024-07,190.83798392803658,63.65,A1,0,6472
53150,2024-11,716.6733676333417,240.16,A1,0,6761
27367,2024-08,679.9710383733124,251.57,R1,0,6191
885,2024-01,579.8241367617845,153.63,R1,0,6172
89982,2024-03,729.014601681866,187.91,A1,0,6521
50410,2024-06,471.9600597755194,123.98,R1,0,6733
26881,2024-04,786.0224483310723,194.31,A1,0,6691
91275,2024-03,642.3727749542883,196.68,A1,1,6738
30698,2024-07,888.8787752965653,254.19,M1,1,6224
39296,2024-03,566.7381002816902,166.26,R3,0,6169
48817,2024-09,182.17677358299747,44.66,A1,1,6719
47279,2024-07,619.7998226797955,242.25,M1,0,6075
89926,2024-03,429.0048503227694,140.62,R3,0,6312
48844,2024-07,299.46919210212303,79.17,A1,0,6292
2043,2024-02,648.5888039995912,220.91,L3,0,6310
66905,2024-07,642.035906238302,251.54,M1,0,6734
11263,2024-02,599.3695806432362,154.62,L1,0,6361
5062,2024-04,725.8857660042555,241.06,K1,0,6353
56334,2024-07,275.1447515289322,47.92,R1,0,6045
99535,2024-02,662.7196295358691,198.71,R3,1,6288
63807,2024-07,730.408415447206,241.0,A1,1,6973
55616,2024-12,266.10683151329084,70.18,A1,0,6731
59636,2024-02,591.6183785070158,126.39,M1,0,6118
26409,2024-03,1028.9464638746454,235.57,A1,1,6059
54019,2024-01,661.4377115040861,203.88,R1,0,6002
5041,2024-03,373.369561640126,134.71,A1,0,6411
38853,2024-04,447.2516020566941,126.09,A1,0,6830
69465,2024-07,578.8508613999189,189.27,L1,0,6341
75142,2024-11,597.4972707495151,171.01,A1,0,6635
12315,2024-04,708.6459170634972,230.99,R1,1,6037
32277,2024-01,218.52236212965292,60.13,K1,0,6611
61644,2024-02,407.14826372709456,136.69,M1,0,6250
33087,2024-09,383.66421024735115,120.27,R3,0,6647
14513,2024-02,732.5412896579862,195.82,R3,0,6290
59760,2024-08,522.8016429095383,192.62,A1,0,6491
35010,2024-09,639.0015540838853,174.97,M1,0,6055
50009,2024-03,542.0075128802449,158.3,R1,0,6334
57542,2024-10,237.6264571535181,66.14,R1,0,6111
27984,2024-07,552.374009853032,139.52,R1,0,6715
19318,2024-08,430.98598103999507,133.26,L3,0,6103
94232,2024-06,543.5386403624497,193.66,L1,1,6725
12818,2024-07,783.2529341795574,195.77,L3,0,6853
27989,2024-10,268.0580488361661,88.5,L1,0,6017
94445,2024-09,462.95884727975584,151.44,M1,0,6745
83580,2024-04,471.4230999627401,140.16,A1,0,6408
316,2024-02,704.7733678678405,232.69,A1,1,6197
66,2024-03,489.6236298686473,110.01,K1,0,6387
30035,2024-11,275.30046753298313,50.74,R1,0,6766
5982,2024-12,586.8762158411281,220.3,A1,0,6133
95224,2024-08,535.981245381233,155.12,M1,0,6458
48653,2024-06,690.6865384749468,203.0,M1,0,6157
17587,2024-02,522.2929470972127,137.12,L1,0,6396
77271,2024-07,409.4062939729189,146.17,R3,0,6615
24793,2024-02,733.9627250022211,210.07,R1,0,6877
44077,2024-11,552.0801617750463,144.54,K1,0,6487
91467,2024-02,641.5106019338506,175.62,A1,0,6167
96716,2024-09,505.53116696796326,180.78,R1,0,6613
28332,2024-05,849.3608801038775,232.93,L1,0,6813
73628,2024-09,424.5427466869127,82.56,K1,0,6391
19586,2024-12,537.8450363496788,149.21,L3,0,6245
34175,2024-07,577.5781091623157,171.6,A1,0,6264
82269,2024-02,777.0217613858249,211.14,M1,0,6851
63941,2024-09,105.18648000491957,36.76,M1,0,6689
70337,2024-03,730.4146945949943,232.66,A1,0,6260
66130,2024-11,716.914944832212,240.95,R1,0,6885
33506,2024-04,453.6485016656003,136.65,R1,0,6799
79457,2024-06,491.0067436531576,153.58,L1,1,6950
61074,2024-06,558.8448362556626,186.86,A1,0,6421
33866,2024-11,687.946844449214,132.14,M1,0,6534
46145,2024-05,459.08929960656235,131.1,A1,0,6986
17875,2024-07,561.360319852491,203.77,M1,0,6151
73316,2024-09,490.63690736926804,143.84,R1,0,6570
51178,2024-04,596.7955078705476,193.86,L3,0,6185
43251,2024-05,557.5971707759225,93.32,R3,1,6644
42079,2024-10,467.382116908256,160.3,R3,0,6853
48149,2024-01,465.4877183990013,141.33,L1,0,6220
1101,2024-05,660.4525246855741,160.13,A1,0,6097
56308,2024-07,558.7948923855423,167.09,R1,0,6523
66147,2024-01,374.3674201850913,106.38,R1,0,6683
28886,2024-08,367.17546553218074,122.61,L3,0,6539
95286,2024-02,383.9085844716863,119.36,R3,0,6076
78565,2024-07,508.3544434648086,139.96,A1,1,6504
48232,2024-02,574.9715764427826,192.24,R1,0,6296
47590,2024-11,616.2415169045563,111.55,R1,0,6386
63443,2024-09,359.0787070713188,92.34,R1,1,6227
74936,2024-06,702.0324911426793,226.51,A1,0,6943
59254,2024-11,280.8858533176667,89.88,L3,0,6919
57719,2024-11,448.1821794577722,91.78,A1,0,6424
55830,2024-08,218.7880553414358,63.58,L1,0,6731
62551,2024-03,316.12782162758964,110.13,A1,0,6324
48342,2024-03,431.4842294179075,142.03,A1,1,6581
48595,2024-08,543.4492090671276,189.07,R1,0,6023
35782,2024-10,514.0743946862065,186.75,R1,0,6305
80066,2024-06,648.1372918510211,160.63,M1,0,6620
73410,2024-02,307.2739382531195,106.35,L3,1,6566
63318,2024-08,560.1944666334895,166.8,A1,0,6372
46830,2024-11,553.0828905454375,114.88,A1,0,6995
40370,2024-06,480.7382608800637,191.4,A1,0,6461
63890,2024-01,302.7116544292135,99.43,R1,0,6244
19010,2024-06,715.1509119347858,235.78,L1,0,6748
18978,2024-04,480.49713101665213,174.49,L3,0,6394
54293,2024-12,321.22557599134836,108.73,R1,0,6710
60954,2024-12,637.6956454660567,189.43,M1,0,6163
72122,2024-11,524.5075541221894,93.45,L3,1,6464
86282,2024-06,752.6066740401213,212.8,R3,0,6684
3615,2024-04,517.5651704413132,199.26,R1,0,6942
10112,2024-12,410.201889299952,119.33,A1,0,6907
42382,2024-06,617.9279110660091,176.62,K1,0,6382
16781,2024-03,729.3200441616527,196.63,M1,0,6686
78166,2024-02,597.0854618145127,202.6,A1,0,6903
18167,2024-02,409.55478193265446,129.87,R3,0,6465
18572,2024-04,671.2113028161494,214.79,L3,0,6385
76918,2024-02,539.3399218251872,128.43,A1,0,6403
68005,2024-04,387.3039908919005,143.26,A1,0,6178
50731,2024-11,532.0471860973523,179.57,A1,0,6701
77016,2024-01,907.7581262356169,232.88,M1,0,6017
11468,2024-02,374.3856202169954,117.2,M1,0,6646
3450,2024-11,402.04065080213394,116.35,M1,0,6421
77897,2024-06,366.22026175528583,85.38,K1,0,6698
94799,2024-05,699.3320380738006,251.81,A1,0,6849
47309,2024-08,52.44908298480083,19.86,L1,0,6780
30277,2024-08,633.282876121848,206.06,A1,1,6699
74995,2024-08,278.56665125156786,90.57,R1,0,6037
57977,2024-02,764.405541341368,241.89,R3,0,6280
89913,2024-08,277.3500053516546,69.91,M1,0,6329
67795,2024-07,588.2625962314602,183.36,L3,0,6188
78655,2024-10,671.3488821104979,186.6,M1,1,6772
31759,2024-04,858.7317581705212,163.2,L1,0,6435
41086,2024-04,780.9352728562674,226.29,R1,0,6582
35592,2024-09,354.0961693181928,78.61,R3,0,6734
78305,2024-04,537.1300147773854,155.06,M1,0,6513
99948,2024-09,289.25503981794316,85.45,M1,0,6996
29037,2024-05,451.73288404773365,113.88,R3,0,6561
3174,2024-01,323.2298023989615,113.17,M1,0,6054
61208,2024-02,556.3310818784523,156.19,R1,0,6885
16167,2024-09,835.0495495164694,270.76,R3,0,6840
91809,2024-10,562.2438784906032,149.68,L3,0,6175
78182,2024-12,524.576408993945,140.97,M1,0,6684
37552,2024-10,605.9626016253891,164.61,M1,0,6600
54576,2024-11,358.33414529615175,83.74,M1,1,6538
5185,2024-06,472.2898913165225,144.15,L1,0,6620
91673,2024-10,456.92724266256323,133.14,A1,0,6302
19752,2024-10,638.3412349419482,287.86,M1,0,6534
62148,2024-05,738.8243944049485,252.15,A1,0,6490
88138,2024-02,873.2409462533279,287.64,L1,0,6894
22859,2024-08,619.456722550442,205.04,K1,0,6102
79201,2024-05,469.6417764014675,154.55,R1,0,6582
53725,2024-11,323.43339577095145,98.78,M1,0,6118
72991,2024-03,742.7714055988106,211.71,R1,0,6650
48080,2024-01,179.8525037729296,65.76,A1,0,6109
83640,2024-04,577.9111409780444,174.58,A1,0,6707
32348,2024-04,963.3080626884118,303.14,L1,1,6260
67385,2024-08,361.1450564079291,104.03,M1,0,6146
34844,2024-03,306.16194682723074,79.57,L1,0,6537
64766,2024-10,626.6541037639969,184.43,M1,0,6549
38676,2024-10,280.2041460764014,73.18,M1,0,6676
60629,2024-01,615.4885938666515,203.61,R1,0,6650
58024,2024-05,735.9656577990559,185.42,R1,0,6629
24980,2024-08,670.629162492826,238.99,R1,0,6874
9585,2024-12,473.01275368077006,118.34,R1,0,6953
62116,2024-06,521.6097850267521,138.89,R1,0,6196
66818,2024-03,713.5509553805854,175.16,R1,0,6872
22076,2024-01,330.91549959189507,77.24,L1,0,6206
38328,2024-07,546.8328263919137,174.4,R1,0,6168
32280,2024-07,491.04584177329076,200.24,M1,0,6158
99638,2024-09,316.50506152447207,62.52,R1,0,6917
69584,2024-05,690.1056841117855,228.35,R3,0,6327
18941,2024-10,475.15462993165374,134.12,K1,0,6002
61335,2024-01,457.6779823007881,119.06,R1,0,6826
72249,2024-06,560.6225847378321,161.64,R1,0,6850
22223,2024-09,632.862639260744,117.49,R1,0,6846
81375,2024-11,296.9516439605732,101.49,A1,0,6729
66208,2024-03,498.4024428389342,159.95,A1,0,6945
98826,2024-03,676.3532954671491,232.32,L1,0,6059
77547,2024-02,521.0287159003782,180.85,A1,0,6825
94516,2024-09,525.4782073797564,141.75,R3,0,6182
59097,2024-09,375.8909739056593,129.53,A1,1,6972
10371,2024-05,511.1467663338887,126.79,R1,0,6265
80711,2024-08,425.5700324185347,108.11,R3,1,6598
59429,2024-11,694.0562948322887,228.69,A1,1,6031
53123,2024-02,438.77339522840276,133.69,R1,0,6526
68307,2024-05,143.3015624849508,31.67,R1,0,6493
75982,2024-02,737.9050430229938,277.89,M1,0,6673
43210,2024-01,1127.053530394483,305.17,R3,0,6979
24834,2024-06,357.29643560293306,111.14,R3,0,6527
53175,2024-07,400.03379111665396,83.75,M1,0,6345
35129,2024-10,292.81917994563435,84.83,R1,0,6753
84678,2024-04,765.6955878184099,172.68,A1,1,6060
1649,2024-04,192.97689323749967,62.09,R3,0,6341
65314,2024-03,858.793264265613,299.4,R1,0,6979
72462,2024-05,205.93995745153734,56.43,A1,0,6854
85923,2024-10,531.3752087901083,158.19,L3,0,6660
38304,2024-10,413.2382527152802,89.39,R1,1,6860
46380,2024-10,351.3277061195362,76.12,A1,0,6188
43430,2024-04,728.3252159484178,250.57,R1,0,6512
13376,2024-01,913.0327330164994,176.77,M1,0,6444
75236,2024-02,666.4507204649537,157.97,R3,0,6143
76865,2024-11,373.78233523350923,105.19,L1,1,6324
47458,2024-11,423.0161249478265,110.94,R1,0,6847
22329,2024-08,502.6866899499246,133.21,R1,1,6866
72054,2024-05,764.3592518300857,238.58,M1,0,6856
9063,2024-06,458.74106101788504,159.24,R3,0,6620
90270,2024-05,688.3729615898022,239.45,M1,0,6904
4713,2024-03,659.3351791051491,181.09,K1,1,6817
70283,2024-06,757.5562238459032,185.39,R1,0,6574
2643,2024-06,481.3084929414557,137.44,R1,0,6417
88319,2024-12,676.6666327360952,145.01,R1,0,6153
94155,2024-06,546.6115249916187,192.24,M1,0,6930
96353,2024-06,763.1870177197882,263.09,L3,0,6272
27857,2024-09,560.7503042826736,134.07,L3,1,6199
81984,2024-06,471.71978666200636,122.45,R3,0,6319
84473,2024-05,806.6825610703867,212.6,R1,1,6039
71707,2024-11,385.682493011138,131.22,A1,0,6231
75348,2024-09,595.6641184689752,177.26,R1,0,6102
81936,2024-02,478.24552881006525,139.98,M1,0,6309
26862,2024-06,373.0906060007211,63.31,R3,0,6202
6150,2024-03,175.8587672752356,45.23,R1,0,6419
85790,2024-10,353.66358396052703,88.12,A1,0,6156
55382,2024-07,507.4418340996697,140.48,R3,0,6440
53884,2024-05,678.9582504827916,174.49,R1,0,6155
91490,2024-07,540.9103526424461,144.07,A1,0,6449
19864,2024-04,828.9662329451279,293.19,R1,0,6911
35414,2024-02,687.8058358443171,200.5,R3,1,6675
12039,2024-09,405.7326173032727,113.64,A1,0,6068
70237,2024-09,285.15086544029634,85.84,M1,0,6461
91687,2024-11,669.5100938462588,203.59,A1,0,6426
24899,2024-02,981.9805998691724,300.16,R1,0,6104
59416,2024-04,712.2088308669735,224.62,R1,1,6180
71453,2024-10,476.4449054903332,128.76,A1,1,6150
60317,2024-06,542.6589482786683,182.3,A1,0,6447
66623,2024-12,681.434764874558,231.22,L3,1,6402
75194,2024-10,330.393021750828,102.02,M1,0,6747
69610,2024-02,482.61344617112314,155.91,L1,0,6826
22849,2024-11,753.2311246733414,213.59,R3,1,6349
99427,2024-11,125.61413558772489,26.25,R1,0,6612
67569,2024-03,645.0772492242132,222.16,A1,0,6318
69208,2024-02,730.8661035189161,114.85,A1,0,6600
78441,2024-11,367.9970936525858,114.2,A1,0,6038
44564,2024-11,591.516541644338,175.31,K1,1,6487
48582,2024-07,634.2276560140552,137.01,R1,1,6522
76551,2024-01,836.4096536934726,224.39,M1,0,6422
10391,2024-06,419.569253417835,114.11,L1,1,6155
34578,2024-11,556.6297130593374,175.48,A1,0,6153
66040,2024-04,611.6277553948487,197.23,L1,0,6065
11293,2024-09,357.2453158332021,63.01,M1,0,6074
27634,2024-11,614.3789087777787,143.53,L1,0,6976
79586,2024-02,682.4709169265094,158.76,R1,0,6487
74076,2024-05,669.6562713504513,231.94,R1,0,6473
51764,2024-04,293.0450623417542,110.04,M1,0,6255
88905,2024-03,969.4458381831216,297.59,R1,1,6714
47689,2024-09,592.9733970835773,112.49,A1,0,6074
52099,2024-09,425.0834642916221,122.96,K1,0,6270
56382,2024-08,383.9454928267473,129.02,M1,0,6379
14562,2024-12,627.7712078412461,207.52,R1,0,6448
61106,2024-06,665.1855277195265,216.6,A1,0,6537
17657,2024-12,755.2946855465963,252.86,R1,0,6531
64016,2024-08,409.46005858723424,102.87,M1,0,6028
41304,2024-07,612.7491671632273,191.52,M1,0,6622
